time,disease,source_student,target_student,location
38,A,10789,10765,Trinity Library
38,A,10913,10801,Trinity Library
38,A,10847,10803,Trinity Library
38,A,10993,10860,Trinity Library
38,A,10494,10905,Trinity Library
38,A,10862,10906,Trinity Library
38,A,10847,10933,Trinity Library
38,A,10798,11003,Trinity Library
38,A,10966,11030,Trinity Library
38,A,10619,11050,Trinity Library
38,A,3840,292,University Library
38,A,5902,431,University Library
38,A,4428,972,University Library
38,A,8694,1104,University Library
38,A,6687,1130,University Library
38,A,4530,1316,University Library
38,A,7934,1449,University Library
38,A,10440,1958,University Library
38,A,8549,2539,University Library
38,A,2802,3351,University Library
38,A,9440,3836,University Library
38,A,6563,4319,University Library
38,A,7700,4705,University Library
38,A,886,4892,University Library
38,A,7744,5064,University Library
38,A,8181,5882,University Library
38,A,10892,6590,University Library
38,A,10440,6767,University Library
38,A,9224,8074,University Library
38,A,3488,8703,University Library
38,A,4744,8855,University Library
38,A,2780,8866,University Library
38,A,9923,9090,University Library
38,A,8545,10202,University Library
38,A,9973,10834,University Library
38,A,9269,10882,University Library
38,A,2540,6594,Veterinary Medicine Library
38,A,8998,8590,Veterinary Medicine Library
38,A,11410,10384,Veterinary Medicine Library
38,B,5494,6612,ASNC Tripos Library
38,B,3247,3275,Aldi Histon Road
38,B,3028,5955,Archaeology Tripos Library
38,B,5080,3037,Architecture Tripos Library
38,B,5039,1474,Aromi
38,B,11225,2418,Aromi
38,B,551,9061,Aromi
38,B,2800,11186,Aromi
38,B,104,7176,Bould Brothers Coffee
38,B,481,587,Churchill Library
38,B,573,609,Churchill Library
38,B,1067,917,Clare Library
38,B,1172,1034,Clare Library
38,B,954,1041,Clare Library
38,B,1676,915,Classical Tripos Four Year Library
38,B,7047,3062,Computer Science Tripos Library
38,B,7047,9040,Computer Science Tripos Library
38,B,1858,1736,Downing Library
38,B,1922,1746,Downing Library
38,B,1922,1803,Downing Library
38,B,1858,1812,Downing Library
38,B,2304,2147,Emmanuel Library
38,B,2161,2309,Emmanuel Library
38,B,3126,90,Engineering Tripos Library
38,B,1741,545,Engineering Tripos Library
38,B,2637,7824,Engineering Tripos Library
38,B,8707,8697,Engineering Tripos Library
38,B,10623,5629,English Tripos Library
38,B,6353,7534,English Tripos Library
38,B,2737,2725,Fitzwilliam Library
38,B,2225,1414,Geographical Tripos Library
38,B,3370,3240,Girton Library
38,B,4253,4021,Homerton Library
38,B,4465,4089,Homerton Library
38,B,4322,4142,Homerton Library
38,B,4351,4162,Homerton Library
38,B,4383,4289,Homerton Library
38,B,10068,2273,"Hum, Soc & Pol Sciences Tripos Library"
38,B,7613,4203,Indigo Coffee House
38,B,5077,4773,Jesus Library
38,B,5077,4950,Jesus Library
38,B,5324,5309,King's Library
38,B,10721,192,Law Tripos Library
38,B,10721,4346,Law Tripos Library
38,B,6131,5724,Law Tripos Library
38,B,6815,7582,Law Tripos Library
38,B,5665,5671,Lucy Cavendish Library
38,B,5572,5841,Lucy Cavendish Library
38,B,6068,6232,Magdalene Library
38,B,7619,2329,Mathematical Tripos Library
38,B,6535,6520,Murray Edwards Library
38,B,9681,8104,Music Tripos Library
38,B,1246,5865,Natural Sciences Tripos Library
38,B,3035,157,Other
38,B,10515,298,Other
38,B,9507,787,Other
38,B,1936,825,Other
38,B,4007,876,Other
38,B,6686,1019,Other
38,B,8518,1031,Other
38,B,9507,1106,Other
38,B,6106,1236,Other
38,B,1852,1548,Other
38,B,2292,1575,Other
38,B,6686,1903,Other
38,B,1006,1993,Other
38,B,1337,2130,Other
38,B,3205,2186,Other
38,B,5683,2388,Other
38,B,4941,2486,Other
38,B,3931,3010,Other
38,B,4703,3161,Other
38,B,8944,4010,Other
38,B,10732,4047,Other
38,B,618,4397,Other
38,B,10959,4848,Other
38,B,8349,4866,Other
38,B,48,4942,Other
38,B,8142,5106,Other
38,B,124,5111,Other
38,B,852,5163,Other
38,B,10534,5632,Other
38,B,1876,5979,Other
38,B,6686,6052,Other
38,B,9194,6298,Other
38,B,9286,6344,Other
38,B,8142,6356,Other
38,B,3035,6508,Other
38,B,8968,6637,Other
38,B,1216,6741,Other
38,B,11291,6750,Other
38,B,3205,6901,Other
38,B,2850,6919,Other
38,B,7170,7460,Other
38,B,7973,7756,Other
38,B,7062,7795,Other
38,B,8845,8163,Other
38,B,3557,8225,Other
38,B,6866,8601,Other
38,B,2292,8672,Other
38,B,8529,9188,Other
38,B,8142,9326,Other
38,B,8968,9577,Other
38,B,5701,9641,Other
38,B,7089,9897,Other
38,B,5496,10355,Other
38,B,1335,10644,Other
38,B,9645,10961,Other
38,B,10991,11093,Other
38,B,7354,11205,Other
38,B,8706,11237,Other
38,B,6106,11371,Other
38,B,7174,7009,Pembroke Library
38,B,7292,7241,Pembroke Library
38,B,7174,7348,Pembroke Library
38,B,8978,10923,Sainsbury's (Sidney Street)
38,B,8949,8754,Selwyn Library
38,B,9706,9444,St Catharine's Library
38,B,9811,9778,St Catharine's Library
38,B,9834,10289,St John's Library
38,B,434,9426,The Copper Kettle
38,B,10761,10801,Trinity Library
38,B,10441,10906,Trinity Library
38,B,9851,886,University Library
38,B,3657,10202,University Library
38,B,8998,3466,Veterinary Medicine Library
38,B,8998,11404,Veterinary Medicine Library
38,C,3659,3833,Gonville and Caius Library
38,C,4629,4752,Jesus Library
38,C,4908,10239,Mod & Med Langs Tripos Library
38,C,2515,8953,Natural Sciences Tripos Library
38,C,1725,672,Other
38,C,8885,8952,Selwyn Library
38,D,3395,4983,Natural Sciences Tripos Library
38,D,6048,45,Sainsbury's (Sidney Street)
38,E,8606,3499,Archaeology Tripos Library
38,E,8606,6619,Archaeology Tripos Library
38,E,8885,8714,Selwyn Library
39,A,9832,2545,ASNC Tripos Library
39,A,3025,8602,ASNC Tripos Library
39,A,3159,3040,Aldi Histon Road
39,A,5891,3041,Aldi Histon Road
39,A,722,3276,Aldi Histon Road
39,A,1335,8221,Archaeology Tripos Library
39,A,5964,899,Architecture Tripos Library
39,A,1654,1651,Architecture Tripos Library
39,A,9840,3034,Architecture Tripos Library
39,A,424,4023,Architecture Tripos Library
39,A,9016,5083,Architecture Tripos Library
39,A,420,7008,Architecture Tripos Library
39,A,10627,1907,Aromi
39,A,2420,2727,Aromi
39,A,3144,3231,Aromi
39,A,1655,3237,Aromi
39,A,9357,3279,Aromi
39,A,3436,3689,Aromi
39,A,1983,3867,Aromi
39,A,9033,4603,Aromi
39,A,2420,4858,Aromi
39,A,4892,5073,Aromi
39,A,9285,6597,Aromi
39,A,2642,10453,Aromi
39,A,4760,11034,Aromi
39,A,7019,1662,Asian & Middle Eastern Studies Library
39,A,4188,401,Bould Brothers Coffee
39,A,2466,4086,Bould Brothers Coffee
39,A,4882,4745,Bould Brothers Coffee
39,A,2220,7502,Bould Brothers Coffee
39,A,2220,7536,Bould Brothers Coffee
39,A,4848,9075,Bould Brothers Coffee
39,A,9385,2092,Chem Eng via Nat Sciences Library
39,A,26,8,Christ's Library
39,A,51,14,Christ's Library
39,A,201,69,Christ's Library
39,A,26,117,Christ's Library
39,A,89,194,Christ's Library
39,A,239,231,Christ's Library
39,A,110,251,Christ's Library
39,A,239,306,Christ's Library
39,A,381,368,Christ's Library
39,A,185,374,Christ's Library
39,A,817,434,Churchill Library
39,A,573,441,Churchill Library
39,A,513,471,Churchill Library
39,A,887,499,Churchill Library
39,A,865,563,Churchill Library
39,A,843,590,Churchill Library
39,A,571,602,Churchill Library
39,A,867,680,Churchill Library
39,A,467,769,Churchill Library
39,A,427,882,Churchill Library
39,A,907,942,Clare Library
39,A,918,1149,Clare Library
39,A,1073,1162,Clare Library
39,A,1014,1283,Clare Library
39,A,1247,1311,Clare Library
39,A,1676,915,Classical Tripos Four Year Library
39,A,9883,3524,Classical Tripos Four Year Library
39,A,1676,5530,Classical Tripos Four Year Library
39,A,1687,7036,Classical Tripos Four Year Library
39,A,2097,11083,Classical Tripos Four Year Library
39,A,11078,3512,Classical Tripos Library
39,A,9870,4625,Classical Tripos Library
39,A,9037,5982,Classical Tripos Library
39,A,911,6643,Classical Tripos Library
39,A,4370,4048,"Co-op, Hills Road	"
39,A,9890,47,Computer Science Tripos Library
39,A,4638,1351,Computer Science Tripos Library
39,A,9396,3068,Computer Science Tripos Library
39,A,4638,4643,Computer Science Tripos Library
39,A,7471,5538,Computer Science Tripos Library
39,A,11102,6301,Computer Science Tripos Library
39,A,4635,7473,Computer Science Tripos Library
39,A,925,11092,Computer Science Tripos Library
39,A,1528,1348,Corpus Christi Library
39,A,1452,1404,Corpus Christi Library
39,A,1596,1436,Corpus Christi Library
39,A,1376,1487,Corpus Christi Library
39,A,1503,1491,Corpus Christi Library
39,A,1583,1564,Corpus Christi Library
39,A,1369,1581,Corpus Christi Library
39,A,1630,1584,Corpus Christi Library
39,A,1629,1635,Corpus Christi Library
39,A,1978,1683,Downing Library
39,A,1902,1730,Downing Library
39,A,2033,1778,Downing Library
39,A,1669,1813,Downing Library
39,A,2051,1849,Downing Library
39,A,1728,1858,Downing Library
39,A,1797,1895,Downing Library
39,A,1869,1925,Downing Library
39,A,1933,1997,Downing Library
39,A,1653,2013,Downing Library
39,A,1764,2056,Downing Library
39,A,1704,490,Economics Tripos Library
39,A,930,494,Economics Tripos Library
39,A,9921,495,Economics Tripos Library
39,A,9904,928,Economics Tripos Library
39,A,9416,2608,Economics Tripos Library
39,A,2602,4068,Economics Tripos Library
39,A,9920,4662,Economics Tripos Library
39,A,10486,5148,Economics Tripos Library
39,A,5152,5160,Economics Tripos Library
39,A,10490,5549,Economics Tripos Library
39,A,5542,6320,Economics Tripos Library
39,A,6311,10478,Economics Tripos Library
39,A,48,11108,Economics Tripos Library
39,A,2111,2116,Emmanuel Library
39,A,2442,2159,Emmanuel Library
39,A,2426,2169,Emmanuel Library
39,A,2219,2256,Emmanuel Library
39,A,2111,2400,Emmanuel Library
39,A,958,508,Engineering Tripos Library
39,A,5170,512,Engineering Tripos Library
39,A,7113,534,Engineering Tripos Library
39,A,8306,985,Engineering Tripos Library
39,A,1727,2643,Engineering Tripos Library
39,A,10532,3103,Engineering Tripos Library
39,A,10602,4129,Engineering Tripos Library
39,A,5567,4130,Engineering Tripos Library
39,A,1734,4168,Engineering Tripos Library
39,A,2136,4682,Engineering Tripos Library
39,A,7509,4689,Engineering Tripos Library
39,A,2180,6045,Engineering Tripos Library
39,A,8670,6331,Engineering Tripos Library
39,A,2662,6689,Engineering Tripos Library
39,A,10574,7482,Engineering Tripos Library
39,A,5580,7504,Engineering Tripos Library
39,A,9960,7510,Engineering Tripos Library
39,A,4158,7512,Engineering Tripos Library
39,A,10541,7823,Engineering Tripos Library
39,A,10597,7861,Engineering Tripos Library
39,A,6697,7862,Engineering Tripos Library
39,A,1389,8685,Engineering Tripos Library
39,A,10539,9100,Engineering Tripos Library
39,A,4128,10518,Engineering Tripos Library
39,A,88,10567,Engineering Tripos Library
39,A,2173,10588,Engineering Tripos Library
39,A,4144,10610,Engineering Tripos Library
39,A,9470,105,English Tripos Library
39,A,3152,114,English Tripos Library
39,A,6346,1396,English Tripos Library
39,A,2680,1768,English Tripos Library
39,A,7531,4215,English Tripos Library
39,A,4733,4729,English Tripos Library
39,A,4742,6053,English Tripos Library
39,A,3591,6354,English Tripos Library
39,A,580,6721,English Tripos Library
39,A,4722,7146,English Tripos Library
39,A,10643,7163,English Tripos Library
39,A,9470,10621,English Tripos Library
39,A,9676,959,Fitzbillies
39,A,7693,1228,Fitzbillies
39,A,7780,1344,Fitzbillies
39,A,5276,5288,Fitzbillies
39,A,7865,5466,Fitzbillies
39,A,7628,7127,Fitzbillies
39,A,6707,7533,Fitzbillies
39,A,2917,2560,Fitzwilliam Library
39,A,2579,2590,Fitzwilliam Library
39,A,2579,2597,Fitzwilliam Library
39,A,2934,2694,Fitzwilliam Library
39,A,2907,2720,Fitzwilliam Library
39,A,2692,2725,Fitzwilliam Library
39,A,2973,2766,Fitzwilliam Library
39,A,2909,2782,Fitzwilliam Library
39,A,3000,2790,Fitzwilliam Library
39,A,2917,2924,Fitzwilliam Library
39,A,2784,2945,Fitzwilliam Library
39,A,2961,2994,Fitzwilliam Library
39,A,11164,131,Geographical Tripos Library
39,A,10019,591,Geographical Tripos Library
39,A,11162,1419,Geographical Tripos Library
39,A,2214,3180,Geographical Tripos Library
39,A,6363,3184,Geographical Tripos Library
39,A,125,3620,Geographical Tripos Library
39,A,8343,9134,Geographical Tripos Library
39,A,9475,9493,Geographical Tripos Library
39,A,2223,10017,Geographical Tripos Library
39,A,3097,3022,Girton Library
39,A,3196,3119,Girton Library
39,A,3343,3170,Girton Library
39,A,3226,3238,Girton Library
39,A,3146,3240,Girton Library
39,A,3449,3262,Girton Library
39,A,3445,3303,Girton Library
39,A,3461,3334,Girton Library
39,A,3104,3345,Girton Library
39,A,3448,3363,Girton Library
39,A,3354,3490,Girton Library
39,A,3603,3526,Gonville and Caius Library
39,A,3770,3558,Gonville and Caius Library
39,A,3778,3624,Gonville and Caius Library
39,A,3874,3693,Gonville and Caius Library
39,A,3967,3717,Gonville and Caius Library
39,A,3535,3783,Gonville and Caius Library
39,A,3716,3794,Gonville and Caius Library
39,A,3791,3801,Gonville and Caius Library
39,A,3751,3816,Gonville and Caius Library
39,A,3804,3940,Gonville and Caius Library
39,A,3762,3964,Gonville and Caius Library
39,A,7562,7093,Grand Arcade Shopping Centre
39,A,2240,134,Historical Tripos Library
39,A,11174,142,Historical Tripos Library
39,A,10665,1799,Historical Tripos Library
39,A,6769,1801,Historical Tripos Library
39,A,2730,2738,Historical Tripos Library
39,A,3198,3200,Historical Tripos Library
39,A,2726,4777,Historical Tripos Library
39,A,3213,5220,Historical Tripos Library
39,A,9150,6386,Historical Tripos Library
39,A,7918,7199,Historical Tripos Library
39,A,3637,9499,Historical Tripos Library
39,A,8737,10024,Historical Tripos Library
39,A,8350,10653,Historical Tripos Library
39,A,2730,10654,Historical Tripos Library
39,A,5663,11178,Historical Tripos Library
39,A,3662,2248,History & Politics Tripos Library
39,A,3666,2250,History & Politics Tripos Library
39,A,6393,2257,History and Mod Lang Tripos Library
39,A,4785,9159,History and Mod Lang Tripos Library
39,A,4285,9162,History and Mod Lang Tripos Library
39,A,9158,10680,History and Mod Lang Tripos Library
39,A,8770,1820,History of Art Tripos Library
39,A,4438,4089,Homerton Library
39,A,4482,4143,Homerton Library
39,A,4062,4146,Homerton Library
39,A,4092,4208,Homerton Library
39,A,4451,4253,Homerton Library
39,A,4072,4322,Homerton Library
39,A,4281,4360,Homerton Library
39,A,4574,4383,Homerton Library
39,A,4529,4461,Homerton Library
39,A,4072,4500,Homerton Library
39,A,4536,4082,Hot Numbers Coffee
39,A,5275,1823,"Hum, Soc & Pol Sciences Tripos Library"
39,A,1829,6411,"Hum, Soc & Pol Sciences Tripos Library"
39,A,2277,7245,"Hum, Soc & Pol Sciences Tripos Library"
39,A,6412,7957,"Hum, Soc & Pol Sciences Tripos Library"
39,A,5274,8381,"Hum, Soc & Pol Sciences Tripos Library"
39,A,4306,8777,"Hum, Soc & Pol Sciences Tripos Library"
39,A,2764,9173,"Hum, Soc & Pol Sciences Tripos Library"
39,A,5693,9530,"Hum, Soc & Pol Sciences Tripos Library"
39,A,6412,9539,"Hum, Soc & Pol Sciences Tripos Library"
39,A,2764,11197,"Hum, Soc & Pol Sciences Tripos Library"
39,A,6425,11200,"Hum, Soc & Pol Sciences Tripos Library"
39,A,7330,4211,Indigo Coffee House
39,A,4049,4510,Indigo Coffee House
39,A,4049,7217,Indigo Coffee House
39,A,4784,4780,Jesus Library
39,A,4732,4813,Jesus Library
39,A,4973,4820,Jesus Library
39,A,4661,4821,Jesus Library
39,A,4955,4918,Jesus Library
39,A,4851,4948,Jesus Library
39,A,4732,5000,Jesus Library
39,A,4598,5011,Jesus Library
39,A,5484,5115,King's Library
39,A,5154,5178,King's Library
39,A,5309,5191,King's Library
39,A,5318,5198,King's Library
39,A,5393,5230,King's Library
39,A,5240,5256,King's Library
39,A,5105,5290,King's Library
39,A,5101,5374,King's Library
39,A,5216,5476,King's Library
39,A,1842,6112,Land Economy Tripos Library
39,A,4343,11219,Land Economy Tripos Library
39,A,7589,1091,Law Tripos Library
39,A,5733,1109,Law Tripos Library
39,A,10708,1477,Law Tripos Library
39,A,2293,1851,Law Tripos Library
39,A,3257,2289,Law Tripos Library
39,A,646,3243,Law Tripos Library
39,A,4346,3721,Law Tripos Library
39,A,4361,3731,Law Tripos Library
39,A,2293,5723,Law Tripos Library
39,A,10735,5730,Law Tripos Library
39,A,6829,6130,Law Tripos Library
39,A,10740,7985,Law Tripos Library
39,A,6132,8794,Law Tripos Library
39,A,6441,9569,Law Tripos Library
39,A,3242,10114,Law Tripos Library
39,A,11231,11239,Law Tripos Library
39,A,1884,2810,Linguistics Tripos Library
39,A,8816,8818,Linguistics Tripos Library
39,A,5625,5498,Lucy Cavendish Library
39,A,5625,5513,Lucy Cavendish Library
39,A,5683,5527,Lucy Cavendish Library
39,A,5775,5528,Lucy Cavendish Library
39,A,5809,5536,Lucy Cavendish Library
39,A,5534,5641,Lucy Cavendish Library
39,A,5871,5648,Lucy Cavendish Library
39,A,5694,5655,Lucy Cavendish Library
39,A,5779,5666,Lucy Cavendish Library
39,A,5521,5687,Lucy Cavendish Library
39,A,5787,5784,Lucy Cavendish Library
39,A,5668,5896,Lucy Cavendish Library
39,A,1499,1433,M&S Foodhall (Market Square)
39,A,1395,3744,M&S Foodhall (Market Square)
39,A,3805,10091,M&S Foodhall (Market Square)
39,A,5986,6002,Magdalene Library
39,A,6184,6084,Magdalene Library
39,A,6212,6086,Magdalene Library
39,A,6143,6107,Magdalene Library
39,A,5997,6163,Magdalene Library
39,A,10810,214,Mathematical Tripos Library
39,A,2303,4382,Mathematical Tripos Library
39,A,10769,4396,Mathematical Tripos Library
39,A,1128,4406,Mathematical Tripos Library
39,A,4832,6453,Mathematical Tripos Library
39,A,1128,8040,Mathematical Tripos Library
39,A,6150,8415,Mathematical Tripos Library
39,A,229,8416,Mathematical Tripos Library
39,A,234,8417,Mathematical Tripos Library
39,A,9595,10799,Mathematical Tripos Library
39,A,10769,10804,Mathematical Tripos Library
39,A,1936,715,Medicine Library
39,A,8063,740,Medicine Library
39,A,282,1909,Medicine Library
39,A,3787,1924,Medicine Library
39,A,5340,1957,Medicine Library
39,A,1146,2353,Medicine Library
39,A,6185,4868,Medicine Library
39,A,6868,4871,Medicine Library
39,A,6871,5365,Medicine Library
39,A,2878,6484,Medicine Library
39,A,9613,6500,Medicine Library
39,A,3310,6875,Medicine Library
39,A,2365,7314,Medicine Library
39,A,6852,7327,Medicine Library
39,A,2848,8054,Medicine Library
39,A,5343,9629,Medicine Library
39,A,6486,9637,Medicine Library
39,A,4887,9650,Medicine Library
39,A,3855,11267,Medicine Library
39,A,8407,256,Michaelhouse Cafe
39,A,5446,343,Michaelhouse Cafe
39,A,297,3064,Michaelhouse Cafe
39,A,6821,5491,Michaelhouse Cafe
39,A,5156,8553,Michaelhouse Cafe
39,A,5421,9570,Michaelhouse Cafe
39,A,5637,9919,Michaelhouse Cafe
39,A,3902,767,Mod & Med Langs Tripos Library
39,A,5838,1192,Mod & Med Langs Tripos Library
39,A,4910,3906,Mod & Med Langs Tripos Library
39,A,9662,3909,Mod & Med Langs Tripos Library
39,A,1974,5834,Mod & Med Langs Tripos Library
39,A,2890,8096,Mod & Med Langs Tripos Library
39,A,10921,8474,Mod & Med Langs Tripos Library
39,A,4452,8480,Mod & Med Langs Tripos Library
39,A,6194,8481,Mod & Med Langs Tripos Library
39,A,8089,8880,Mod & Med Langs Tripos Library
39,A,2888,9268,Mod & Med Langs Tripos Library
39,A,305,10907,Mod & Med Langs Tripos Library
39,A,11296,11300,Mod & Med Langs Tripos Library
39,A,6508,6312,Murray Edwards Library
39,A,6593,6379,Murray Edwards Library
39,A,6602,6404,Murray Edwards Library
39,A,6290,6474,Murray Edwards Library
39,A,6602,6513,Murray Edwards Library
39,A,6388,6519,Murray Edwards Library
39,A,6434,6588,Murray Edwards Library
39,A,2419,1208,Music Tripos Library
39,A,4922,1209,Music Tripos Library
39,A,3359,3920,Music Tripos Library
39,A,8104,6529,Music Tripos Library
39,A,8489,8892,Music Tripos Library
39,A,2900,8894,Music Tripos Library
39,A,5457,319,Natural Sciences Tripos Library
39,A,2947,348,Natural Sciences Tripos Library
39,A,347,364,Natural Sciences Tripos Library
39,A,1284,378,Natural Sciences Tripos Library
39,A,871,779,Natural Sciences Tripos Library
39,A,2035,831,Natural Sciences Tripos Library
39,A,7698,1232,Natural Sciences Tripos Library
39,A,3944,1985,Natural Sciences Tripos Library
39,A,327,2440,Natural Sciences Tripos Library
39,A,8164,2450,Natural Sciences Tripos Library
39,A,1986,2512,Natural Sciences Tripos Library
39,A,6565,2977,Natural Sciences Tripos Library
39,A,1986,3962,Natural Sciences Tripos Library
39,A,9283,4982,Natural Sciences Tripos Library
39,A,7376,5423,Natural Sciences Tripos Library
39,A,11035,5429,Natural Sciences Tripos Library
39,A,4527,5431,Natural Sciences Tripos Library
39,A,3385,5445,Natural Sciences Tripos Library
39,A,8173,5844,Natural Sciences Tripos Library
39,A,10315,6209,Natural Sciences Tripos Library
39,A,8498,6228,Natural Sciences Tripos Library
39,A,4477,6241,Natural Sciences Tripos Library
39,A,5877,6953,Natural Sciences Tripos Library
39,A,347,7370,Natural Sciences Tripos Library
39,A,8951,7392,Natural Sciences Tripos Library
39,A,363,7409,Natural Sciences Tripos Library
39,A,10947,7708,Natural Sciences Tripos Library
39,A,8128,8114,Natural Sciences Tripos Library
39,A,10333,8520,Natural Sciences Tripos Library
39,A,8537,8547,Natural Sciences Tripos Library
39,A,8507,8943,Natural Sciences Tripos Library
39,A,1614,9279,Natural Sciences Tripos Library
39,A,11327,9716,Natural Sciences Tripos Library
39,A,1234,10275,Natural Sciences Tripos Library
39,A,2984,10282,Natural Sciences Tripos Library
39,A,3392,10957,Natural Sciences Tripos Library
39,A,7698,10995,Natural Sciences Tripos Library
39,A,359,11322,Natural Sciences Tripos Library
39,A,2438,11346,Natural Sciences Tripos Library
39,A,6700,6620,Newnham Library
39,A,6737,6760,Newnham Library
39,A,6649,6795,Newnham Library
39,A,6964,6831,Newnham Library
39,A,6978,6882,Newnham Library
39,A,6924,6911,Newnham Library
39,A,6864,6922,Newnham Library
39,A,6608,6938,Newnham Library
39,A,6929,6981,Newnham Library
39,A,5727,124,Other
39,A,11283,189,Other
39,A,10673,210,Other
39,A,2844,283,Other
39,A,6277,317,Other
39,A,165,321,Other
39,A,6162,351,Other
39,A,11353,386,Other
39,A,3460,418,Other
39,A,9667,502,Other
39,A,5278,506,Other
39,A,3,517,Other
39,A,9476,603,Other
39,A,8203,610,Other
39,A,2864,614,Other
39,A,4555,628,Other
39,A,1356,631,Other
39,A,3284,734,Other
39,A,10749,751,Other
39,A,3612,795,Other
39,A,1639,828,Other
39,A,4379,1061,Other
39,A,4332,1066,Other
39,A,1716,1085,Other
39,A,49,1159,Other
39,A,5229,1210,Other
39,A,1659,1217,Other
39,A,9529,1222,Other
39,A,493,1236,Other
39,A,660,1249,Other
39,A,989,1300,Other
39,A,7751,1303,Other
39,A,10466,1314,Other
39,A,5227,1339,Other
39,A,9220,1444,Other
39,A,7293,1474,Other
39,A,2338,1476,Other
39,A,10100,1521,Other
39,A,9476,1522,Other
39,A,6766,1548,Other
39,A,7500,1569,Other
39,A,1172,1580,Other
39,A,9276,1644,Other
39,A,2383,1737,Other
39,A,9835,1830,Other
39,A,10106,1927,Other
39,A,4340,2043,Other
39,A,1240,2059,Other
39,A,3462,2079,Other
39,A,5638,2119,Other
39,A,9864,2184,Other
39,A,2703,2246,Other
39,A,9604,2332,Other
39,A,8091,2357,Other
39,A,9276,2386,Other
39,A,10476,2405,Other
39,A,9513,2423,Other
39,A,10276,2459,Other
39,A,1510,2461,Other
39,A,9950,2585,Other
39,A,4617,2599,Other
39,A,11299,2628,Other
39,A,4084,2705,Other
39,A,6459,2711,Other
39,A,5971,2717,Other
39,A,1626,2746,Other
39,A,11026,2783,Other
39,A,5800,2797,Other
39,A,3491,2798,Other
39,A,501,2801,Other
39,A,10189,2819,Other
39,A,9,2835,Other
39,A,9751,2854,Other
39,A,5223,2913,Other
39,A,5953,2925,Other
39,A,813,2968,Other
39,A,5418,3014,Other
39,A,1227,3075,Other
39,A,1138,3125,Other
39,A,3600,3135,Other
39,A,9529,3149,Other
39,A,8334,3163,Other
39,A,9761,3169,Other
39,A,1239,3227,Other
39,A,5456,3228,Other
39,A,6244,3293,Other
39,A,7501,3331,Other
39,A,10252,3339,Other
39,A,66,3372,Other
39,A,5680,3410,Other
39,A,4728,3478,Other
39,A,5021,3489,Other
39,A,9969,3493,Other
39,A,6059,3504,Other
39,A,10248,3506,Other
39,A,4314,3580,Other
39,A,261,3587,Other
39,A,1184,3599,Other
39,A,7624,3610,Other
39,A,4010,3643,Other
39,A,9260,3673,Other
39,A,1578,3707,Other
39,A,9309,3733,Other
39,A,7731,3844,Other
39,A,6071,3870,Other
39,A,5908,3885,Other
39,A,10778,3892,Other
39,A,7438,3928,Other
39,A,9899,3936,Other
39,A,7944,3945,Other
39,A,3793,3991,Other
39,A,688,4011,Other
39,A,876,4047,Other
39,A,7875,4100,Other
39,A,261,4106,Other
39,A,9057,4169,Other
39,A,10673,4199,Other
39,A,1078,4233,Other
39,A,6075,4265,Other
39,A,7695,4293,Other
39,A,2053,4374,Other
39,A,3462,4394,Other
39,A,8774,4552,Other
39,A,7991,4564,Other
39,A,9309,4565,Other
39,A,7307,4567,Other
39,A,4338,4582,Other
39,A,3475,4621,Other
39,A,1530,4645,Other
39,A,5935,4656,Other
39,A,1252,4706,Other
39,A,8713,4769,Other
39,A,940,4792,Other
39,A,11212,4795,Other
39,A,1113,4807,Other
39,A,10263,4822,Other
39,A,4796,4859,Other
39,A,9706,4905,Other
39,A,7538,4920,Other
39,A,1088,4926,Other
39,A,983,4957,Other
39,A,9506,4961,Other
39,A,6445,4977,Other
39,A,3583,4991,Other
39,A,6634,4992,Other
39,A,10260,5012,Other
39,A,2789,5022,Other
39,A,6055,5040,Other
39,A,10153,5041,Other
39,A,8203,5045,Other
39,A,10147,5061,Other
39,A,3164,5063,Other
39,A,755,5135,Other
39,A,6756,5172,Other
39,A,4401,5174,Other
39,A,4126,5199,Other
39,A,8095,5224,Other
39,A,9479,5253,Other
39,A,2845,5287,Other
39,A,2536,5320,Other
39,A,4699,5416,Other
39,A,10400,5452,Other
39,A,10842,5481,Other
39,A,2090,5497,Other
39,A,2614,5555,Other
39,A,8904,5640,Other
39,A,8120,5812,Other
39,A,1317,5868,Other
39,A,3549,5917,Other
39,A,5714,5926,Other
39,A,4299,5928,Other
39,A,9843,5992,Other
39,A,7357,5999,Other
39,A,2851,6058,Other
39,A,4749,6060,Other
39,A,11320,6077,Other
39,A,1840,6079,Other
39,A,8203,6091,Other
39,A,9011,6144,Other
39,A,2493,6204,Other
39,A,1560,6206,Other
39,A,9208,6211,Other
39,A,3671,6253,Other
39,A,7476,6310,Other
39,A,8758,6332,Other
39,A,9388,6334,Other
39,A,184,6383,Other
39,A,3664,6400,Other
39,A,11151,6414,Other
39,A,8286,6415,Other
39,A,5203,6505,Other
39,A,280,6552,Other
39,A,5727,6645,Other
39,A,2406,6656,Other
39,A,6136,6724,Other
39,A,3485,6784,Other
39,A,10189,6809,Other
39,A,6959,6885,Other
39,A,8521,6888,Other
39,A,11158,6951,Other
39,A,3596,6963,Other
39,A,8887,6980,Other
39,A,10279,6983,Other
39,A,2539,7062,Other
39,A,6535,7082,Other
39,A,9384,7084,Other
39,A,3426,7139,Other
39,A,3743,7191,Other
39,A,1917,7192,Other
39,A,4770,7212,Other
39,A,157,7221,Other
